,JobId,JobTitle,Company,CompanyAddress,CountryCode,JobType,JobIndustry,JobLevel,SalaryFrom,SalaryTo,Roles,Requirements,JobSite,JobTags,URL
660,1998,"Senior Software Engineer, Search Language Processing - Apple Media Products",APPLE SOUTH ASIA PTE. LTD.,7 ANG MO KIO STREET 64 569086,SG,Permanent,Information Technology,Senior Executive,"$8,000","to$15,000","Roles & Responsibilities
Engineer in Singapore. Innovate at Apple. Our engineers have created some tough acts to follow, and they continue to lead us to innovative breakthroughs. Because they’re driven not by what would be easy, but by what would be amazing. Team We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all find what we love in new ways. The AMP Search team powers search for iTunes, App Store, Apple Music, Apple TV, Podcasts, Books and more on iOS, macOS, tvOS and watchOS. As a member of the Apple Media Products Search team you will be working on various components of the Search platform - search ranking, search query interpretation, language models, index data modelling and pipelines. Responsibilities will include design, development and maintenance of core search components that serve customers worldwide. You will also be responsible for bringing the latest in search and discovery ideas to production at a large scale. If you want to craft new ways for customers to discover content in a rapidly growing catalog on the Apple ecosystem of devices and platforms, this is the place to be. The Apple Media Products Search Team is looking for extraordinary engineers to help build next-generation search features for Apple's ground breaking devices and platforms.  We are a key part of the Apple ecosystem, supporting all of users. We operate globally in languages around the world.  We strive to provide the best search experience for our customers.
You will:
Have a major impact on the way people search & discover Apple Media content on Apple devices worldwide.
Be part of a team with strong expertise in software engineering, information retrieval, language processing, data mining, machine learning, scalable systems, and parallel processing (Hadoop, Scala, Spark).
Be responsible for improving search recall and precision.
Use big data technology to evaluate and prioritize content discovery features.
Conduct AB Tests to ensure we objectively measure improvements. Ensure successful deployment of features, code, data, and models in production.
Work in collaboration with other world-class engineers, researchers, and statisticians to ensure the features and models are functioning at or above expected performance levels.
Work on Natural Language Processing (NLP), Tokenization, Stemming, Lemmatization, and Synonym mining Improve Search Recall, Text Indexing and Query Rewrites Design & Implement solutions for automated unit and integration tests that enable continuous integration and delivery Support search - On all devices (macOS, iOS, tvOS, watchOS, Siri/HomePod) - Across media products (App Store, iTunes, Music, Video, Books, Podcasts) - Globally in languages from Arabic to Russian and everything in between","Requirements
Bachelors in Computer Science or related discipline, Masters or PhD preferred.
5+ years of relevant industry experience
Experience with Search, Natural Language Processing, or Machine Learning experience
Experience building big data pipelines with Hadoop, Java, Scala, and Spark Passion.
Our customers love what we do at Apple and we want the same from our engineers
Preferred Skills Deep understanding of the search and information retrieval fundamentals including indexing, query understanding, retrieval and ranking
Experience building search solutions with Lucent / Solr / Elasticsearch or related search technologies Familiarity with A/B experimentation and data/metric-driven product development",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/senior-software-engineer-search-language-processing-apple-media-products-apple-south-asia-94bdf98400ba15918761e97d4655b015
661,1999,"Senior Software Engineer, Search Language Processing - Apple Media Products",APPLE SOUTH ASIA PTE. LTD.,7 ANG MO KIO STREET 64 569086,SG,Permanent,Information Technology,Senior Executive,"$8,000","to$15,000","Roles & Responsibilities
Engineer in Singapore. Innovate at Apple. Our engineers have created some tough acts to follow, and they continue to lead us to innovative breakthroughs. Because they’re driven not by what would be easy, but by what would be amazing. Team We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all find what we love in new ways. The AMP Search team powers search for iTunes, App Store, Apple Music, Apple TV, Podcasts, Books and more on iOS, macOS, tvOS and watchOS. As a member of the Apple Media Products Search team you will be working on various components of the Search platform - search ranking, search query interpretation, language models, index data modelling and pipelines. Responsibilities will include design, development and maintenance of core search components that serve customers worldwide. You will also be responsible for bringing the latest in search and discovery ideas to production at a large scale. If you want to craft new ways for customers to discover content in a rapidly growing catalog on the Apple ecosystem of devices and platforms, this is the place to be. The Apple Media Products Search Team is looking for extraordinary engineers to help build next-generation search features for Apple's ground breaking devices and platforms.  We are a key part of the Apple ecosystem, supporting all of users. We operate globally in languages around the world.  We strive to provide the best search experience for our customers.
You will:
Have a major impact on the way people search & discover Apple Media content on Apple devices worldwide.
Be part of a team with strong expertise in software engineering, information retrieval, language processing, data mining, machine learning, scalable systems, and parallel processing (Hadoop, Scala, Spark).
Be responsible for improving search recall and precision.
Use big data technology to evaluate and prioritize content discovery features.
Conduct AB Tests to ensure we objectively measure improvements. Ensure successful deployment of features, code, data, and models in production.
Work in collaboration with other world-class engineers, researchers, and statisticians to ensure the features and models are functioning at or above expected performance levels.
Work on Natural Language Processing (NLP), Tokenization, Stemming, Lemmatization, and Synonym mining Improve Search Recall, Text Indexing and Query Rewrites Design & Implement solutions for automated unit and integration tests that enable continuous integration and delivery Support search - On all devices (macOS, iOS, tvOS, watchOS, Siri/HomePod) - Across media products (App Store, iTunes, Music, Video, Books, Podcasts) - Globally in languages from Arabic to Russian and everything in between","Requirements
Bachelors in Computer Science or related discipline, Masters or PhD preferred.
5+ years of relevant industry experience
Experience with Search, Natural Language Processing, or Machine Learning experience
Experience building big data pipelines with Hadoop, Java, Scala, and Spark Passion.
Our customers love what we do at Apple and we want the same from our engineers
Preferred Skills Deep understanding of the search and information retrieval fundamentals including indexing, query understanding, retrieval and ranking
Experience building search solutions with Lucent / Solr / Elasticsearch or related search technologies Familiarity with A/B experimentation and data/metric-driven product development",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/senior-software-engineer-search-language-processing-apple-media-products-apple-south-asia-93390e716f407fbd0ba93da865e0f581
662,2000,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time",Sciences / Laboratory / R&D,Professional,"$3,000","to$3,200","Roles & Responsibilities
Under the Air Traffic Management Research Institute (ATMRI) (http://atmri.ntu.edu.sg/), Nanyang Technological University, you will be part of a research team to study the use of Artificial Intelligence and Data Analytics in Air Traffic Management Systems.
Specifically, you will
Undertake research and development related to Artificial Intelligence and Machine Learning applied to Air Traffic Management
Develop algorithms and models, perform data mining, doing analytics, and building high quality strategic planning system for future for Air Traffic Management (ATM) systems.
You will provide expertise on algorithmic concepts for the broader applied analytics of ATM and inspire the adoption of advanced analytics and data science across the entire breadth of ATM system.","Requirements
Education Qualifications: Bachelor’s Degree in  Transportation Science/ Transport Engineering
Research Experience: Demonstrated experience in Air Traffic Algorithm/Software design and development.
Research Publication: At least one publication in peer-reviewed conferences related to Air Traffic Management 
Programming Experience:
Demonstrated expertise in MATLAB, C++, Python Programming Languages
Understanding of Machine Learning techniques/Deep Learning algorithms
Good English writing and communication skills (required)
Independent and team player (required)",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/project-officer-nanyang-technological-university-5fb82b825b66b034911e151f104d026e
663,2001,Data Scientist,VISENTI PTE. LTD.,"ICON@IBP, 3A INTERNATIONAL BUSINESS PARK 609935",SG,"Permanent, Full Time","Engineering, Environment / Health , Information Technology, Sciences / Laboratory / R&D",Executive,"$8,000","to$10,000","Roles & Responsibilities
We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data through signal processing as well as data fusion methods, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products. We are the forerunners in our field with years of accummulated data as well as deployed sites internationally, we are seeking additional crewmembers as expand to improve infrastructure one pipeline at a time. 
Must have experience in time-series data analysis. 
 
Responsibilities
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
 
 ","Requirements
Qualifications: PhD in related field plus a minimum of 1-2 years relevant experience
 
Requirements
Must have experience in time-series data analysis. 
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests.
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab. Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualisation tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig
Experience with NoSQL databases, such as MongoDB, Cassandra,
Good applied statistics skills, such as distributions, statistical testing, regression, multi-variate calculus and linear algebra
Good scripting and programming skills will be a plus
Data-oriented personality
 
 ",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/data-scientist-visenti-b41a10feb9268afa4533af2297d930ba
664,2002,Investment Analyst,TOOKITAKI HOLDING PTE. LTD.,"HIGH STREET CENTRE, 1 NORTH BRIDGE ROAD 179094",SG,Full Time,Information Technology,Middle Management,"$7,000","to$10,000","Roles & Responsibilities
About Tookitaki
Tookitaki is providing machine learning-powered enterprise solutions to address regulatory compliance problems in the financial services sector. Incorporated in November 2014 in Singapore, the company is led by a core team with cumulative 30-years’ experience in finance, AI and big data analytics. Backed by institutional investors such as Jungle Ventures and Spring Seeds (a subsidiary of the Singapore Government), the company’s accolades include:
We are among the selected 21 companies which got accreditation from the government of Singapore for their stringent technology, finance and operations due diligence (www.imda.gov.sg/industry-development/programmes-and-grants/startups/accreditation-at-sgd)
We won the first place in the MAS FinTech Awards (Singapore SME) in the regulatory compliance space from the Monetary Authority of Singapore for our approach to make the workflows in AML and Reconciliation scalable and highly auditable (beyond ML based black box approach) (www.mas.gov.sg/News-and-Publications/Media-Releases/2016/Ten-FinTech-companies-recognised-for-innovative-solutions-at-inaugural-FinTech-Awards.aspx)
We are voted as one of the top 21 AI start-ups focusing on the financial services space by medici (www.letstalkpayments.com/medici-top-21-ai-companies/)
We graduated from Nomura's corporate innovation program in November 2017 where we successfully delivered our product – Reconciliation Management Suite – in a pilot environment (https://inc42.com/buzz/nomura-voyager-fintech-accelerator-voyager-demo-day/)
In regulatory compliance, we focus on anti-money laundering and reconciliation and our products – Alerts Management Suite (AMS) and Reconciliation Management Suite (RMS) – cater to these areas, respectively. The mission or goal is to achieve 40% operational efficiency with significant savings in infrastructure and operational costs.
Tookitaki's unique selling proposition (USP) is in our approach where we combine our proprietary modelling technique with our complete auditable framework to make the process dynamic and highly explainable (moving out of the black box approach). Moreover, our flexible on-premise and cloud-packaging capabilities, along with the option of easy integration to exiting core-banking applications (REST API end points), make the solution deployment faster with lesser barrier to entry.
Today, regulatory compliance processes have become more complex and fluidic, increasing the chances for rule-based models to fail. Banks need to move beyond static rule-based systems and adopt a new approach to prevent financial and reputation loss. Tookitaki bridges the gap with its innovative software products – AMS, RMS and PMS.","Requirements
Our Ideal Candidate
Identifying ideal venture capital firms that can provide capital, strategic assistance, introductions to potential customers, partners, and employees and more
Developing strategies to obtain VCs’ attention into the company’s core business and investment opportunities. Creating/modifying investor pitch deck based on various needs
Understanding if the investors’ focus aligns with the company and its stage of development
Scheduling meetings with VC firms and following up with more meetings and conversations if required
Making effective presentations to VC firms, highlighting founders’ success, company growth, proprietary technology and efficiency of the business model
Actively participating in the creation, issuance and negotiation of term sheets with investors and in the due diligence process
Negotiating company valuation and form of investment at the time of investment in favour of the company
Helping draft and negotiate legal documents from both sides to evidence the investment
Overviewing the capitalization structure of the company and suggesting changes in consultation with founders
Requirements
Two to five years of work experience in the VC space with demonstrated operational, analytical, research, communication and presentation skills
Deep knowledge about funding process, anticipated deal terms and potential issues that may arise during and after funding
Demonstrated ability to rapidly understand and evaluate markets, VCs and emerging technologies
Self-driven with a knack to work in a small team, exceptionally personable, intellectually fierce, and task-oriented 
Desired Non-technical Requirements
Very strong communication skills both written and verbal
Strong desire to work with start-ups
Must be a team player
Job Perks
Attractive variable compensation package
Flexible working hours - everything is results-oriented
Opportunity to work with an award-winning organization in the hottest space in tech - artificial intelligence and advanced machine learning",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/investment-analyst-tookitaki-holding-e7f20a8919c19611953ccbf2cdaa4db5
665,2003,"Director, Client Engagements",TOOKITAKI HOLDING PTE. LTD.,"HIGH STREET CENTRE, 1 NORTH BRIDGE ROAD 179094",SG,Full Time,Information Technology,Middle Management,"$15,000","to$20,000","Roles & Responsibilities
About Tookitaki
Tookitaki is providing machine learning-powered enterprise solutions to address regulatory compliance problems in the financial services sector. Incorporated in November 2014 in Singapore, the company is led by a core team with cumulative 30-years’ experience in finance, AI and big data analytics. Backed by institutional investors such as Jungle Ventures and Spring Seeds (a subsidiary of the Singapore Government), the company’s accolades include:
We are among the selected 21 companies which got accreditation from the government of Singapore for their stringent technology, finance and operations due diligence (www.imda.gov.sg/industry-development/programmes-and-grants/startups/accreditation-at-sgd)
We won the first place in the MAS FinTech Awards (Singapore SME) in the regulatory compliance space from the Monetary Authority of Singapore for our approach to make the workflows in AML and Reconciliation scalable and highly auditable (beyond ML based black box approach) (www.mas.gov.sg/News-and-Publications/Media-Releases/2016/Ten-FinTech-companies-recognised-for-innovative-solutions-at-inaugural-FinTech-Awards.aspx)
We are voted as one of the top 21 AI start-ups focusing on the financial services space by medici (www.letstalkpayments.com/medici-top-21-ai-companies/)
We graduated from Nomura's corporate innovation program in November 2017 where we successfully delivered our product – Reconciliation Management Suite – in a pilot environment (https://inc42.com/buzz/nomura-voyager-fintech-accelerator-voyager-demo-day/)
In regulatory compliance, we focus on anti-money laundering and reconciliation and our products – Alerts Management Suite (AMS) and Reconciliation Management Suite (RMS) – cater to these areas, respectively. The mission or goal is to achieve 40% operational efficiency with significant savings in infrastructure and operational costs.
  Tookitaki's unique selling proposition (USP) is in our approach where we combine our proprietary modelling technique with our complete auditable framework to make the process dynamic and highly explainable (moving out of the black box approach). Moreover, our flexible on-premise and cloud-packaging capabilities, along with the option of easy integration to exiting core-banking applications (REST API end points), make the solution deployment faster with lesser barrier to entry.
Today, regulatory compliance processes have become more complex and fluidic, increasing the chances for rule-based models to fail. Banks need to move beyond static rule-based systems and adopt a new approach to prevent financial and reputation loss. Tookitaki bridges the gap with its innovative software products – AMS, RMS and PMS.
         ","Requirements
Role: Director, Client Engagements              
Our Ideal Candidate
Tookitaki is looking for a Director, Client Engagements with a work experience of 10+ years.
Ensuring successful delivery across client lifecycle: pilot, transition to production, Go-live and ongoing support
Playing a key role in retention and managing account relationships
Coordinating with the product development team in shaping product roadmap for applications – AMLS and RS
Helping the sales team with any pre-sales effort required
Desired Non-technical Requirements
Very strong communication skills both written and verbal
Strong desire to work with start-ups
Must be a team player
Job Perks
Attractive variable compensation package
Flexible working hours - everything is results-oriented
Opportunity to work with an award-winning organization in the hottest space in tech - artificial intelligence and advanced machine learning",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/director-client-engagements-tookitaki-holding-25aa999205bd1d9052f7d2db384536f7
666,2004,Partner Solutions Professional,MICROSOFT OPERATIONS PTE LTD,,SG,Full Time,Information Technology,Non-executive,"$121,000","to$182,000","Roles & Responsibilities
Microsoft’s Mission: Through our partners Microsoft brings digital ambitions to life by helping companies empower their employees, engage their customers, optimize their operations, and transform their products.
  There is unprecedented business opportunity in Artificial Intelligence.  Microsoft is leading this critical market through the most innovative technologies and the broadest, and most secure, cloud platform.  This role will own the development of Microsoft's Asia Pacific’s AI partner ecosystem and will be accountable for building profitable AI-centric partner business. 
  The Opportunity: Joining Microsoft's One Commercial Partner team as a Partner Solutions Professional (PSP) means you will be playing a critical role helping Microsoft Partners to capitalize on the $2.2 trillion-dollar Digital Transformation market opportunity by 2019 - a 60% increase since 2016.
  The Role: The PSP is a Technology Solution Seller building relationships with C-Suite business, and practice management executives sharing a compelling practice building vision leading to partners investing in building new practices based on Microsoft’s technologies. PSP’s are armed with the world’s best success stories of how ISV, MSP, CD and SIs, have built market leading practices on the Azure platform leveraging machine learning, AI and data to deliver new services that have transformed Industries and markets. 
  A Solutions Professional: The PSP Is a IS an expert who stands out because of their ideas and Insights on how partners can build rapidly accelerating businesses based on solutions areas across multiple partner business models.","Requirements
Ideal Candidate:
Understanding of Artificial Intelligence, including Bot Frameworks, Machine Learning, and cognitive services
Commercial acumen and experience in services businesses
Ideally a technical oriented person with skills across R or Python, Analytics or using any Machine learning toolkits in public a market
Statistics background and/or business background in Big Data/ Stats/AI
Bring solution area expertise to build Technical Development plans to support partners in developing high quality and differentiated solutions.
Validate partners capabilities and gaps, and development custom plans to achieve more on the Microsoft platform.
Orchestrate with direct field sales teams the first few wins, and ensure partners are ready to deploy, migrate, and drive customer success.
·       Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. 
·       Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
   ",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/partner-solutions-professional-microsoft-operations-f8259d9e83c24720e6da80a677ae112c
667,2005,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time",Sciences / Laboratory / R&D,"Professional, Non-executive","$5,500","to$6,500","Roles & Responsibilities
NTU is looking for enthusiastic and research oriented candidates to be part of the cutting edge research on Building imaging techniques
Work closely with NTU and its industrial partner on developing AI and machine learning based algorithms/software developed for converting point clod data to BIM (Building information Modelling) data
Develop new methods to transfer point cloud data to BIM environment","Requirements
Ph.D. degree holder in computer science or Electrical engineering
Good knowledge and experience in AI, machine learning
High programming skills preferably Python, C++, Matlab
Moderate to excellent programming experience
Exposure to BIM, VR/AR is additional advantage
An excellent command of English and good oral communication skills are essential
Interested applicants please attach your full CV, with the names and contacts (including email addresses) of 3 character referees, and all relevant academic certificates to Mr Srinivasa Rao Purimitla at srinivas.purimitla@ntu.edu.sg 
We regret that only shortlisted candidates will be notified. ",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-0edf9427479acb27ec380be001129561
668,2006,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time","Engineering, Sciences / Laboratory / R&D","Professional, Executive","$4,500","to$6,500","Roles & Responsibilities
The research fellow is expected to work in the exciting areas of AI in digital manufacturing including but not limited to the following:
Machine learning/knowledge discovery
Applications of AI techniques to digital manufacturing/additive manufacturing
Algorithm design and optimization for digital manufacturing/additive manufacturing
He/she is expected to work closely with his/her co-workers.","Requirements
A PhD degree in engineering or computer science from a top-tier university.
Experience and publications in any of these areas: Artificial intelligence, machine learning and digital manufacturing
Self-motivated with good communication and team-working skills.
Good spoken and written English.
Fresh PhD graduates are welcome to apply. 
Experienced applicants are preferred. 
  We regret that only shortlisted candidates will be notified. 
 ",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-31d1f217862d1c23a2347d41fcfcb0a8
669,2007,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time","Engineering, Sciences / Laboratory / R&D","Professional, Executive","$3,200","to$4,400","Roles & Responsibilities
The research associates is expected to work in the exciting areas of AI in digital manufacturing including but not limited to the following:
Machine learning/knowledge discovery, applications of AI techniques to additive manufacturing 
Sensors and signal processing for digital manufacturing  
They are expected to work closely with a research fellow.","Requirements
At least a Master’s degree in computer science, computer engineering, electronic engineering or mechanical engineering from a top-tier university.
Experience in any of these areas: artificial intelligence, machine learning, sensors and signal processing, additive manufacturing, digital manufacturing.  
Self-motivated with good communication and team-working skills.
Good spoken and written English.
Fresh graduates are welcome to apply. 
Experienced applicants are preferred. 
  We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-9389e4053f5cb92885640d9a778b2083
670,2008,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time","Engineering, Sciences / Laboratory / R&D","Professional, Executive","$4,000","to$6,000","Roles & Responsibilities
The research fellow is going to work on the exciting areas of edge computing, including but not limited to the following topics:
Machine learning at the edge
Applications of edge computing
Chip design and architecture exploration for edge computing 
Algorithm design and optimization for edge computing","Requirements
PhD degree in computer science/engineering or electronic engineering at a top-tier university.
Experience and publications in any of these areas: Internet-of-Things, edge computing, machine learning, design automation, embedded systems, computer architecture, silicon nanophotonics, computer-aided design, etc.
Self-motivated with good communication and teamworking skills.
Good spoken and written English.
Fresh PhD graduates are welcome to apply. Experienced applicants are preferred. 

We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-5de50ad09b9e58779f61351435f27146
671,2009,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time","Engineering, Sciences / Laboratory / R&D","Professional, Executive","$3,400","to$4,800","Roles & Responsibilities
The research associate is going to work on the exciting areas of edge computing, including but not limited to the following topics:
Machine learning at the edge
Applications of edge computing
Chip design and architecture exploration for edge computing 
Algorithm design and optimization for edge computing","Requirements
Master degree and above in computer science/engineering or electronic engineering at a top-tier university.
Experience in any of these areas: Internet-of-Things, edge computing, machine learning, design automation, embedded systems, computer architecture, silicon nanophotonics, computer-aided design, etc.
Self-motivated with good communication and teamworking skills.
Good spoken and written English.
Fresh graduates are welcome to apply. Experienced applicants are preferred. 

We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-5f972092e76549d8c4c2ca973335d524
672,2010,Researcher,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time","Engineering, Sciences / Laboratory / R&D","Professional, Executive","$3,000","to$4,350","Roles & Responsibilities
The project officer is going to work on the exciting areas of edge computing, including but not limited to the following topics:
Machine learning at the edge
Applications of edge computing
Chip design and architecture exploration for edge computing 
Algorithm design and optimization for edge computing","Requirements
Bachelor degree and above in computer science/engineering or electronic engineering at a top-tier university.
Experience in any of these areas: Internet-of-Things, edge computing, machine learning, design automation, embedded systems, computer architecture, silicon nanophotonics, computer-aided design, etc.
Self-motivated with good communication and teamworking skills.
Good spoken and written English.
Fresh graduates are welcome to apply. Experienced applicants are preferred. 

We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/researcher-nanyang-technological-university-2a84837a370cf16f7e72c1a443a65fd9
673,2011,Frontend software engineer,AIQ PTE. LTD.,"APEX @ HENDERSON, 201 HENDERSON ROAD 159545",SG,Full Time,Information Technology,Fresh/entry level,"$3,000","to$4,500","Roles & Responsibilities
Responsibilities

You are passionate about using your frontend engineering expertise to broaden the reach of our artificial intelligence technology and make it easily accessible to all.
  You collaborate closely with other members of our team, include the backend, infrastructure, and machine learning engineers, designers, and product managers. You work together to craft and implement new product features.
You build intuitive web applications that will give users hands-on access to our computer vision platform and superb onboarding experience with intuitive dashboard. Why? To allows customers to train their own models / apps without using any code.
  You will develop reusable modules, components, and build tools for both internal and external use cases.
Our current stack is React with React, Redux, babel and webpack for our build.","Requirements
Requirements

Degree in Computer Science or equivalent

New Graduate
Minimum 1 year relevant academic / internship experience developing web apps and frontend js libraries, ReactJS.

Excellent verbal and written communications skills and demonstrated experience in presenting details and resolving differences across a variety of tasks.

Excellent writing, analytical and organizational skills for documentation and reporting.

Competencies Or Skills

Foundation in computer science, with strong competencies in data structures, algorithms and software design.

Fluency with at least one of more of the following Javascript, CSS, HTML, ReactJS, Typescript

Experience working with various APIs is always a plus
 ",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/frontend-software-engineer-aiq-08482aa1837aa4d552e1fa8e3526fc79
674,2012,Lead Machine Learning Engineer,PROPERTYGURU PTE. LTD.,"TRIPLEONE SOMERSET, 111 SOMERSET ROAD 238164",SG,"Permanent, Full Time","Engineering, Information Technology",Professional,"$12,000","to$14,000","Roles & Responsibilities
Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behaviour data with around 130 million users. We also have the most comprehensive data for property supply and demand in Southeast Asia.
The data science team is empowered to build unique and compelling user experiences using machine learning. Our Machine Learning Engineers are expected to be multi lingual as they will need to seamlessly move from being a data scientist to a software engineer. The responsibility of a Machine Learning Engineer will be to quickly explore the upcoming technologies to help develop a streamlined approach to implement and deploy the models.  
Responsibilities:
Your work will be to develop, support and maintain the end-to-end platform which will allow us to develop and deploy various machine learning models into the PropertyGuru websites and apps with ease. To do this, you will be:
Learning and exploring new developments in machine learning / deep learning frameworks to develop and improve our model deployment pipelines
Developing innovative approaches to automated (re) training and (re) deployment of the model
Some applications that the data teams support are as follows:
Clustering of users and listing to enable intelligent marketing strategies
Image classification and segmentation to improve user experience
Real-time recommendation engines to suggest appropriate listings to the users
Natural Language Processing (NLP) to understand the text Search ranking models","Requirements
Bachelor’s degree in IT or relevant field. Alternatively, lesser qualifications with strong experience in machine learning will also be considered
2+ years of industry experience in building and productionizing end to end machine learning platforms
Good engineering and coding skills with the ability to write high performance quality code
Good understanding of common machine learning (Scikit-Learn) and deep learning frameworks (Pytorch, Tensorflow, Keras, etc.)
Good understanding of common families of models, feature engineering, feature selection and other practical machine learning issues
Experience in Python is a must. Other equivalent languages like C++, Java, Go, Scala is a plus
Awareness of various cloud-based solutions such as AWS Sagemaker, Google CloudML, or Azure Batch AI will be an advantage
Visit us at: http://www.propertygurugroup.com",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/lead-machine-learning-engineer-propertyguru-55d7271ba5e13bded8501fd5132bd064
675,2013,Machine Learning Engineer,PROPERTYGURU PTE. LTD.,"TRIPLEONE SOMERSET, 111 SOMERSET ROAD 238164",SG,"Permanent, Full Time","Engineering, Information Technology",Professional,"$4,500","to$6,500","Roles & Responsibilities
Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behaviour data with around 130 million users. We also have the most comprehensive data for property supply and demand in Southeast Asia.
The data science team is empowered to build unique and compelling user experiences using machine learning. Our Machine Learning Engineers are expected to be multi lingual as they will need to seamlessly move from being a data scientist to a software engineer. The responsibility of a Machine Learning Engineer will be to quickly explore the upcoming technologies to help develop a streamlined approach to implement and deploy the models.  
Responsibilities:
Your work will be to develop, support and maintain the end-to-end platform which will allow us to develop and deploy various machine learning models into the PropertyGuru websites and apps with ease. To do this, you will be:
Learning and exploring new developments in machine learning / deep learning frameworks to develop and improve our model deployment pipelines
Developing innovative approaches to automated (re) training and (re) deployment of the model
Some applications that the data teams support are as follows:
Clustering of users and listing to enable intelligent marketing strategies
Image classification and segmentation to improve user experience
Real-time recommendation engines to suggest appropriate listings to the users
Natural Language Processing (NLP) to understand the text Search ranking models","Requirements
Bachelor’s degree in IT or relevant field. Alternatively, lesser qualifications with strong experience in machine learning will also be considered
2+ years of industry experience in building and productionizing end to end machine learning platforms
Good engineering and coding skills with the ability to write high performance quality code
Good understanding of common machine learning (Scikit-Learn) and deep learning frameworks (Pytorch, Tensorflow, Keras, etc.)
Good understanding of common families of models, feature engineering, feature selection and other practical machine learning issues
Experience in Python is a must. Other equivalent languages like C++, Java, Go, Scala is a plus
Awareness of various cloud-based solutions such as AWS Sagemaker, Google CloudML, or Azure Batch AI will be an advantage
Visit us at: http://www.propertygurugroup.com",https://www.mycareersfuture.sg/,machine learning,https://www.mycareersfuture.sg/job/machine-learning-engineer-propertyguru-3c60c81875cd85d7b1a104a997aae6b3
